# source: Natural Earth 1:10m Cultural Vectors, Populated Places (ne_10m_populated_places)
# url: https://raw.githubusercontent.com/nvkelso/natural-earth-vector/ca96624a56bd078437bca8184e78163e5039ad19/geojson/ne_10m_populated_places.geojson
# sha256: 9b8e3de09048ef00dfc70357dbb9fa324493f214b5e0ae4daf1aa79a8d10116b
# retrieved: 2026-09-13
# licence: public domain, https://www.naturalearthdata.com/about/terms-of-use/
# generator: tools/geodata/natural_earth_cities.py
# columns: neId,country,region,latitude,longitude,timeZone,population,en,ar,bn,de,es,fa,fr,hi,id,ja,ru,tr,ur,zh
1159112629	UY	Colonia	-34.46979	-57.83612	America/Montevideo	21714	Colonia del Sacramento	كولونيا ديل ساكرامنتو	কোলোনিয়া দেল সাক্রামেন্তো			کولونیا دل ساکرامنتو		कोलोनिया डेल सैक्रमेंटो		コロニア・デル・サクラメント	Колония-дель-Сакраменто		کولونیا دیل ساکرامینتو	科洛尼亞·德爾·沙加緬度
1159112647	UY	Flores	-33.54400	-56.90100	America/Montevideo	21093	Trinidad	ترينيداد	ত্রিনিদাদ			ترینیداد		त्रिनिडाड		トリニダ	Тринидад		ترینیداد	特立尼达
1159112663	UY	Río Negro	-33.13900	-58.30400	America/Montevideo	23279	Fray Bentos	فراي بنتوس	ফ্রায় বেন্তোস			فری بنتوس		फ्राई बैन्टोस		フライ・ベントス	Фрай-Бентос		فرای بینتوس	弗赖本托斯
1159112679	UY	Canelones	-34.53800	-56.28400	America/Montevideo	19698	Canelones	كانلونيس	কানেলোন্স			کنلونس		कैनेलोन्स		カネローネス	Канелонес		کانیلونس	卡内洛内斯
1159112703	UY	Florida	-34.09900	-56.21500	America/Montevideo	32234	Florida	فلوريدا	ফ্লোরিদা			فلوریدا		फ्लोरिडा		フロリダ	Флорида	Flordia	فلوریدا	佛罗里达
1159112719	TG	Kara	9.26100	0.78900	Africa/Lome	61845	Bassar	باسار	বাসসার			باسار		बस्सर		バサッリ	Басар		بسار	巴萨
1159112735	TG	Centre	8.55700	0.98500	Africa/Lome	21054	Sotouboua	سوتاوبوا	সোতোউবুয়া			سوتوبوئا		सौतोबुआ		ソトゥブア	Сотубуа		سوتوبوا	索圖布阿
1159112749	TN	MUdenine	33.40000	10.41670		61705	Medenine	مدنين	মেদেনাইন		Médenine	مدنین	Médenine	मेडेनाइन		メドニン	Меденин	Medenin	مدنین	梅德宁
1159112765	TN	Kebili	33.69000	8.97100	Africa/Tunis	19875	Kebili	قبلي	কেবিলি			قبلی	Kébili	केबिली		ケビリ	Кебили	Kabili	قبلی	吉比利
1159112779	TN	Tataouine	33.00000	10.46670	Africa/Tunis	62577	Tataouine	تطاوين	তাতাওউনি			تطاوین		ततौइन		タタウイヌ	Татавин	Tatavin	تطاوین	泰塔温
1159112795	TN	Manubah	36.86667	10.20000		97687	Aryanah	أريانة	আরিয়া	Ariana	Ariana	اریانه	Ariana	आर्यणाह		アリアナ	Арьяна	Aryana	آریانہ	艾尔亚奈
1159112811	TN	Jendouba	36.50000	8.75000	Africa/Tunis	51408	Jendouba	جندوبة	জেন্দৌবা			جندوبه		जेन्दाऊबा		ジェンドゥーバ	Джендуба	Cendube	جندوبہ	坚杜拜
1159112827	TN	Kasssrine	35.21670	8.71670		76243	Kasserine	القصرين	ক্যাসারাইন			القصرین		कैसरीन		カスリーヌ	Кассерин	Kassarin	قصرین	卡塞林
1159112843	TN	Sidi Bou Zid	35.01670	9.50000	Africa/Tunis	42098	Sidi Bouzid	سيدي بوزيد	স্			سیدی بوزید		सिदी बाउज़िद		シディ・ブジド	Сиди-Бузид	Sidi Bu Zeyd	سیدی بوزید	西迪布济德
1159112859	TN	Siliana	36.08330	9.38330	Africa/Tunis	26960	Siliana	سليانة	সিলিজানা			سلیانه		सिलिआना		シリアナ	Сильяна	Silyana	سلیانہ	錫勒亞奈
1159112873	TN	Mahdia	35.48391	11.04088		45977	Mahdia	المهدية	মাদিয়া			المهدیه		मेहदिया		マーディア	Махдия	Mehdiye	مہدیہ	马赫迪耶
1159112893	TN	Monastir	35.73070	10.76730		71546	Monastir	المنستير	মোনাস্তির			المنستیر		मोनास्टिर		モナスティル	Монастир	Munastır	منستیر	莫纳斯提尔
1159112913	TN	Zaghouan	36.40000	10.14700	Africa/Tunis	16911	Zaghouan	زغوان	জাঘুয়ান			زغوان		ज़ागुआन		ザグーアン	Загван	Zağvan	زیگوان	宰格万
1159112935	VN	Tây Ninh	11.32300	106.14700	Asia/Ho_Chi_Minh	126370	Tây Ninh	تاي ننه	তায় নিন		Tay Ninh	تای نینها		तै निन्ह		タイニン	Тэйнинь	Tay Ninh	تائی نن	西宁
1159112955	VN	Vi?n Bi	21.74000	103.34301		7335	Luan Chau	لوان تشاو	লুয়ান চাউ			لوآن چائو		लुआन चाउ		ルアンチャウ	Луан-Чау		لوان چاؤ	莱洲
1159112975	VN	Ðông B?c	22.13333	105.83333	Asia/Ho_Chi_Minh	29227	Bắc Kạn	باك كان	বাক কান			باک کان		बैक कान		バックカン	Баккан		باک کان	北𣴓
1159112987	VN	L?ng Son	21.84600	106.75700	Asia/Ho_Chi_Minh	148000	Lạng Sơn	لانج سون	লাং সন			لانگ سون		लैंग सोन		ランソン市	Лангшон	Lang Son	لیننج سون	谅山
1159113001	VN	Son La	21.32800	103.91000	Asia/Ho_Chi_Minh	19054	Sơn La	سون لا	সো'ন লা			سون لا		सोनला		ソンラ	Шонла	Son La	سون لا	山罗
1159113019	VN	Tuyên Quang	21.81800	105.21100	Asia/Ho_Chi_Minh	36430	Tuyên Quang	توين كوانج	তুয়েন কুয়াং	Tuyen Quang		توین کوانگ		टुयेन क़ुअंग		トゥエンクアン	Туенкуанг	Tuyen Quang	تویین قوانج	宣光
1159113041	VN	Yên Bái	21.70500	104.87500	Asia/Ho_Chi_Minh	96540	Yên Bái	ين باي	ইয়েন বাই			ین بای		येन बाई		イエンバイ	Йенбай	Ten Bai	یین با	安沛
1159113057	VN	H?i Duong	20.94200	106.33101	Asia/Ho_Chi_Minh	58030	Hải Dương	هاي دونج	হাই দু'ও'নং			های دونگ	Hai Duong	हाई दुयोंग		ハイズオン	Хайзыонг	Hai Duong	ہائی دیونگ	海陽
1159113073	VN	ThMi Bmnh	20.45030	106.33303		210000	Thái Bình	ثاي بينه	থাই বিহ্ন			تای بین		थाई बिन्ह		タイビン	Тхайбинь	Thai binh	تھائی بنہ	太平
1159113089	VN	Phú Yên	13.08200	109.31600	Asia/Ho_Chi_Minh	69596	Tuy Hòa	توي هوا	তুয় হোয়া			توی هوئا		तुय होआ		トゥイホア	Туихоа		توئے ہوا	綏和
1159113099	VN	Bình Duong	10.96907	106.65274	Asia/Ho_Chi_Minh	244277	Thủ Dầu Một	تو داو موت	থু দাউ মত			تو دائو موت		थू दाऊ मोट	Thu Dau Mot	トゥーザウモット	Тхузаумот		تھو داو مؤت	土龍木
1159113119	VN	Qu?ng Tr?	16.85000	107.13330	Asia/Ho_Chi_Minh	17662	Đông Hà	دونج ها	ডং হা			دونگ ها	Dông Hà	दांग हा		ドンハ	Донгха	Dong Ha	دونگ ہا	东河
1159113135	VN	Ð?ng Tháp	10.46700	105.63600	Asia/Ho_Chi_Minh	149837	Cao Lãnh	كاو لان	কাও লানহ			کائو لان		काओ लान्ह		カオライン	Каолань	Cao Lanh	کاؤ لانھ	高領
1159113149	VN	B?n Tre	10.23500	106.37500	Asia/Ho_Chi_Minh	59442	Bến Tre	بن تري	বেন ত্রি		Ben Tre	بنتره		बेन ट्रे		ベンチェ	Бенче	Ben Tre	بئن تر	檳椥
1159113161	VN	TrM Vinh	9.93400	106.33400		131360	Trà Vinh	ترا فينه	ট্রা ভিন		Tra Vinh	ترا وین		ट्रा विंह		チャーヴィン	Чавинь		ترا وینہ	茶荣
1159113175	VN	Vinh Long	10.25600	105.96400	Asia/Ho_Chi_Minh	103314	Vĩnh Long	فينه لونج	ভিনলং			وین لونگ	Vinh Long	विंह लॉन्ग		ヴィンロン	Виньлонг	Vinh Long	وینہ لونگ	永隆
1159113189	VN	Cao B?ng	22.66400	106.26801	Asia/Ho_Chi_Minh	41112	Cao Bằng	كاو بانغ	কাও ব্যাং			کائو بانگ		काओ बैंग		カオバン	Каобанг	Cao Bang	کاؤ بانگ	高平
1159113205	HN	Yoro	15.12983	-87.12850	America/Tegucigalpa	15774	Yoro	يورو	ইয়োরো			یورو		योरो		ヨロ	Йоро		یورو	约罗
1159113221	HN	Intibucá	14.33300	-88.16670	America/Tegucigalpa	5318	La Esperanza	لا اسبيرانزا	লা এস্পেরাঞ্জা			لااسپرانزا		ले एस्पेरांजा		ラ・エスペランサ	Ла-Эсперанса		لا اسپیرانزا	拉埃斯佩兰萨
1159113237	HN	La Paz	14.32000	-87.68400	America/Tegucigalpa	17555	La Paz	لاباز	লা পাজ			لا پاز		ला पाज़		ラパス	Ла-Пас		لا پاز	拉巴斯
1159113253	HN	Santa Bárbara	14.91900	-88.23600	America/Tegucigalpa	15119	Santa Bárbara	سانتا باربارا	সান্তা বারবারা			سانتا باربارا		सांता बारबरा		サンタ・バルバラ	Санта-Барбара	Santa Barbara	سانتا باربرا	圣巴巴拉
1159113269	HN	Lempira	14.58330	-88.58330	America/Tegucigalpa	7909	Gracias	غراسياس	গ্রাসিয়াস			گرسیاس		ग्रासिअस		グラシアス	Грасиас		گراسیاس	格拉西亚斯
1159113283	HN	Ocotepeque	14.43700	-89.18200	America/Tegucigalpa	8780	Nueva Ocotepeque	نويفا أوكوتبيك	নুয়েবা ওকোতেপেকে			نوئوا اوکوتپیک		नुएवा ओकतेपाईके		ヌエバ・オコテペケ	Нуэва Окотепеке		نویوا اوکوتیپیقوی	新奥科特佩克
1159113299	HN	El Paraíso	13.94400	-86.85100	America/Tegucigalpa	2371	Yuscarán	جوسكاران	ইউস্কারান			یوسکاران		युस्कारण		ユスカラン	Юскаран	Yuscaran	یوسکران	尤斯卡蘭
1159113315	HT	Grand'Anse	18.63394	-74.11843	America/Port-au-Prince	30917	Jérémie	جيريمي	জেরেমি			ژرمی		जेरेमी		ジェレミー	Жереми	Jeremie	جیریمی	热雷米
1159113331	HT	Nord-Ouest	19.93176	-72.82949	America/Port-au-Prince	34657	Port-de-Paix	بورت دي بيه	পোর্ট দি পেই		Puerto Paz	پورت-دو-په	chansolme	पोर्ट-दे-पै		ポールドペ	Пор-де-Пе		پورت دے پئے	和平港
1159113347	HT	Centre	19.14300	-72.00400	America/Port-au-Prince	18590	Hinche	هنش	হিঞ্চি		Hincha	هینشی		हिंच		アンシュ	Энш		اینشے	安什
1159113361	HT	Nord-Est	19.66557	-71.84484	America/Port-au-Prince	11465	Fort-Liberté	فورت ليبرتي	ফোর্ট-লিবার্তে		Fuerte Libertad	فورت-لیبرتی		फ़ोर्ट-लिबर्टी	Fort-Liberte	フォールリベルテ	Фор-Либерте		فورتلیبرتے	利贝泰堡
1159113371	HT	Sud-Est	18.23500	-72.53700	America/Port-au-Prince	33563	Jacmel	جاكميل	জ্যাকমেল			ژاکمل		जकमेल		ジャクメル	Жакмель		جکمل	雅克梅勒
1159113387	TR	Kirklareli	41.74300	27.22600	Europe/Istanbul	58223	Kırklareli	قرقلر ايلي	কির্কলারেলি			قرقلرایلی		किरकारेली		クルクラーレリ	Кыркларели		قرقلرایلی	克尔克拉雷利
1159113409	TR	Bilecik	40.15000	29.98300	Europe/Istanbul	40285	Bilecik	بيله جك	বিলাসিক			بیلهجک		बाइलसिक		ビレジク	Биледжик		بیلیجک	比莱吉克
1159113425	TR	Sakarya	40.76666	30.40000	Europe/Istanbul	286787	Adapazarı	آدابازاري	সাকার			آداپازاری		सकार्या		アダパザル	Адапазары		آداپازاری	阿达帕扎勒
1159113441	TR	Kastamonu	41.38900	33.78300	Europe/Istanbul	70402	Kastamonu	قسطموني	কাস্তামনু			قسطمونی		कसतामोणु		カスタモヌ	Кастамону		کاستامونو	卡斯塔莫努
1159113457	TR	Burdur	37.71666	30.28334	Europe/Istanbul	66158	Burdur	بوردور	বারজুর			بوردور		बुरदुर		ブルドゥル	Бурдур		بوردور	布爾杜爾
1159113471	TR	Kirsehir	39.14200	34.17100	Europe/Istanbul	94336	Kırşehir	قرشهر	কিরশিস			قرشهر		किरसेहीर		クルシェヒル	Кыршехир		قر شہر	克尔谢希尔
1159113485	TR	Nevsehir	38.62400	34.72400	Europe/Istanbul	75527	Nevşehir	نوشهر	নেভশিস			نوشهر		नेवसेहिर		ネヴシェヒル	Невшехир		نو شہر	内夫谢希尔
1159113499	TR	Hatay	36.23333	36.11668	Europe/Istanbul	154803	Antakya	أنطاكية	আন্তাকিয়া		Antioquía	انتاکیه		अंटाक्या		アンタキヤ	Антакья		انطاکیہ	安条克
1159113515	TR	Giresun	40.91300	38.39001	Europe/Istanbul	98864	Giresun	غيرسون	গিরেসুন			گرهسون		गिरेसुं		ギレスン	Гиресун		گریسون	吉雷松
1159113529	TR	Sinop	42.02300	35.15300	Europe/Istanbul	34834	Sinop	سينوب	সিনোপ		Sinope	سینوپ		सिनॉप		スィノプ	Синоп		سینوپ	锡诺普
1159113547	TR	Tokat	40.30600	36.56300	Europe/Istanbul	129702	Tokat	توقاد	তোকাত			توقات		टोकाट		トカット	Токат		توقات	托卡特
1159113561	TR	Artvin	41.18300	41.81800		32272	Artvin	أرتوين	আর্তভিন			آرتوین		आर्टविन		アルトヴィン	Артвин		آرتوین	阿尔特温
1159113575	TR	Bingöl	38.88500	40.49800	Europe/Istanbul	80568	Bingöl	بينكل	বিঙ্গল			بینگول		बिंगोल		ビンギョル	Бингёль		بینگول	宾格尔
1159113589	TR	Bitlis	38.39400	42.12300	Europe/Istanbul	62811	Bitlis	بدليس	বিতলিস			بتلیس		बिटलीस		ビトリス	Битлис		بتلیس	比特利斯
1159113605	UG	Kalangala	-0.30889	32.22500	Africa/Kampala	5200	Kalangala	كالانجالا	কালাঙ্গালা			کالانگالا		कलांगला		カランガラ	Калангала		کالاگالا	卡兰加拉
1159113633	TR	Çankiri	40.60700	33.62100	Europe/Istanbul	71379	Çankırı	جانقري	চানকিরি			چانقری		सानकीरी		チャンクル	Чанкыры		چانقری	昌克勒
1159113643	TR	Nigde	37.97600	34.69400	Europe/Istanbul	91039	Niğde	نيدا	নিদে			نیغده		निग्दै		ニーデ	Нигде		نیغدے	尼代
1159113661	TR	Yozgat	39.81800	34.81500	Europe/Istanbul	87881	Yozgat	يوزغات	ইয়োভগাট			یوزگات		योज़्गत		ヨズガト	Йозгат		یوزگت	约兹加特
1159113677	TR	Gümüshane	40.46400	39.48400	Europe/Istanbul	32250	Gümüşhane	كوموش خانة	গুমেশানে			گوموشخانه		गुमुशन		ギュミュシュハーネ	Гюмюшхане		گوموشخانے	居米什哈内
1159113695	TR	Siirt	37.94400	41.93300	Europe/Istanbul	114034	Siirt	سعرد	সার্ত			سعرد		सीरत		スィイルト	Сиирт		سعرد	锡尔特
1159113711	TR	Tunceli	39.11670	39.53330	Europe/Istanbul	29062	Tunceli	تونجلي	তুঞ্জেলি			تونجایلی		टुनसेली		トゥンジェリ	Тунджели		تونجیلی	通杰利
1159113727	UG	Kumi	1.46083	33.93611	Africa/Kampala	13000	Kumi Town	كومي	কুমি	Kumi	Kumi	کومی	Kumi	कूमी	Kumi	クミ	Куми	Kumi	کومی	库米
1159113745	UG	Kaberamaido	1.73889	33.15944	Africa/Kampala	3400	Kaberamaido	كابيرامايدو	কাবেরামাইদো			کابرامایدو		कैबरमैडो		カベラマイド	Каберамаидо		کابیرامایدو	卡贝拉马伊多
1159113757	UG	Kayunga	0.70250	32.88861	Africa/Kampala	21704	Kayunga	محافظة كايونجا	ক্যাউংগা			کایونگا		केयुंगा		カユンガ	Каюнга		کائونگا	卡永加
1159113777	UG	Iganga	0.60917	33.46861	Africa/Kampala	45024	Iganga	إيغانغا	ইগাঙ্গা			ایگانگا		इगंगा		イガンガ	Иганга		اگانگا	伊加加
1159113795	UG	Kamuli	0.94722	33.11972	Africa/Kampala	12764	Kamuli	كامولي	কামুলি			کامولی		कमूली		カムリ	Камули		کامولی	卡穆利
1159113815	UG	Pallisa	1.14500	33.70944	Africa/Kampala	30745	Pallisa	باليسا	পাল্লিসা			پالیسا		पलीसा		パリサ	Паллиса		پالیسا	帕利萨
1159113835	UG	Mpigi	0.22500	32.31361	Africa/Kampala	11082	Mpigi	إمبيجي	এম পিজি			امپیگی		म्पिजी		ムピギ	Мпиги		مپیگی	穆丕奇
1159113855	UG	Adjumani	3.36139	31.80972	Africa/Kampala	34700	Adjumani	أدجومانى	আদজুমানি			اجومانی		अजुमानी		アジュマニ	Аджумани		ادجومانی	阿朱马尼
1159113869	UG	Nebbi	2.47583	31.10250	Africa/Kampala	30354	Nebbi	حي نيبى	নেব্বি			نبی		नेब्बि		ネビ	Небби		نیبی	内比
1159113887	UG	Kiboga	0.91611	31.77417	Africa/Kampala	14512	Kiboga	كيبوجا	কিবোগা			کیبوگا		किबोगा		キボガ	Кигома		کیبوگا	基博加
1159113905	UG	Nakasongola	1.30889	32.45639	Africa/Kampala	6921	Nakasongola	ناكاسونغولا	নাকাসোংগলা			ناکاسونگولا		नाकाज़ंगोला		ナカソンゴラ	Накасонгола		ناکاسونگولا	纳卡松戈拉
1159113923	UG	Bamunanika	0.58330	32.53330		75000	Bombo	بومبو	বোম্বো			بمبو		बॉम्बो		ボンボ	Бомбо		بومبو	邦博
1159113945	UG	Masindi	1.67444	31.71500	Africa/Kampala	31486	Masindi	ماسيندى	মাসিন্ডি			ماسیندی		मासिंदी		マシンディ	Масинди		ماسیندی	马辛迪
1159113959	UG	Kabarole	0.67100	30.27500	Africa/Kampala	42670	Fort Portal	فورت بورتال	ফোর্ট পোর্টাল			فورت پورتال		फोर्ट पोर्टल		フォート・ポータル	Форт-Портал		فورٹ پورٹل	波特爾堡
1159113985	UG	Kibale	0.80000	31.06667	Africa/Kampala	5200	Kibaale	كيبالي	কিবালে		Kibale	کیبیل		किबेल	Kibale	キバレ	Кибале	Kibale	کیبآلے	基巴莱
1159114003	UG	Budadiri	1.25000	34.30000	Africa/Kampala	14100	Sironko	محافظة سيرونكو	সিরঙ্কো			سیرونکو		सिरोंको		シロンコ	Сиронко		سیرونکو	錫龍科
1159114009	UG	Busia	0.45444	34.07583	Africa/Kampala	47100	Busia	بوسيا	বুসিয়া			بوسیا		बुसिया		ブシア	Бусиа		بوسیا	布西亚
1159114039	UG	Usuk	1.89111	33.96611	Africa/Kampala	8400	Katakwi	كاتاكوي	কাটাক্যুয়ে			کاتاکوی		काटक्वी		カタクイ	Катакви		کاتاکوی	卡塔奎
1159114055	HU	Veszprém	47.09100	17.91100	Europe/Budapest	62023	Veszprém	فيسبرم	ভেসপ্রেম			وسپریم		वेस्ज़प्रेम		ヴェスプレーム	Веспрем		ویسزپریم	维斯普雷姆
1159114075	HU	Zala	46.84400	16.84000	Europe/Budapest	61898	Zalaegerszeg	زالاجيرسيج	জালায়েসেগ			زالائگرسگ		ज़लाइजर्सजग		ザラエゲルセグ	Залаэгерсег		زالایجیرسزیج	佐洛埃格塞格
1159114091	HU	Komárom-Esztergom	47.55000	18.43300	Europe/Budapest	70541	Tatabánya	تاتابانيا	তাতাবানায়ান			تاتابانیا		ताताबनया		タタバーニャ	Татабанья		تاتابانیا	陶陶巴尼奥
1159114109	HU	Tolna	46.34400	18.71300	Europe/Budapest	34174	Szekszárd	سكسارد	শেকজাদ			سکسارد		सज़एक्सजार्ड		セクサールド	Сексард		زیکسارڈ	塞克萨德
1159114123	HU	Nógrád	48.10500	19.82600	Europe/Budapest	39640	Salgótarján	سالجوتارجان	সাল্গোতারিয়ান			شالگوتاریان		साल्गोटार्जन		シャルゴータルヤーン	Шальготарьян		سالجوتارجان	绍尔戈陶尔扬
1159114145	HU	Békés	46.67200	21.10101	Europe/Budapest	65206	Békéscsaba	بيكيسكسابا	বেকেসসাবা			بیکیشچابا		बेक्सस्काबा		ベーケーシュチャバ	Бекешчаба		بیکیسکسابا	贝凯什乔包
1159114165	HU	Heves	47.89500	20.38300	Europe/Budapest	56647	Eger	ايغر	এগের			اگر		ईगर		エゲル	Эгер		ایگ	埃格尔
1159114181	UG	Ntungamo	-0.87944	30.26417	Africa/Kampala	16400	Ntungamo	نتونجامو	এন্তুঙ্গামো			انتونگامو		एंतुंगमो		ントゥンガモ	Нтунгамо		نتونگامو	恩通加莫
1159114209	UG	Kisoro	-1.35389	29.69833	Africa/Kampala	12900	Kisoro	كيسورو	কিসোরু			کیسورو		किसोरो		キソロ	Кисоро		کیسورو	基索罗
1159114227	RW	Southern	-2.48330	29.56670	Africa/Kigali	15000	Gikongoro	جيكونجورو	গিকাঙ্গোরো			گیکونگورو		गिकोंगोरो		ギコンゴロ	Гиконгоро		گیکونگورو	吉孔戈罗
1159114229	RW	Western	-2.05000	29.35000	Africa/Kigali	48024	Kibuye	كيبوي	কিবুয়ে			کیبویه		किबुये		キブエ	Кибуе		کیبویے	基布耶
1159114247	RW	Eastern	-2.16670	30.53330	Africa/Kigali	46240	Kibungo	كيبونغو	কিবুংগো			کیبونگو		किबंगो		キブンゴ	Кибунго		کیبنگو	基本古
1159114265	RO	Gorj	45.04500	23.27400	Europe/Bucharest	97179	Târgu Jiu	ترجو جيو	তারগু জিউ	Tergoschwyl		ترگو ژی		तारगु जिउ		トゥルグ・ジウ	Тыргу-Жиу		تیرگو ژیو	特尔古日乌
1159114283	RO	Olt	44.43500	24.37100	Europe/Bucharest	78988	Slatina	سلاتينا	স্লাতিনা			ستیئا		स्लेटिना		スラティナ	Слатина		سلاتینا	斯拉蒂纳
1159114301	RO	Teleorman	43.97437	25.32989	Europe/Bucharest	49346	Alexandria	أليكساندريا	আলেক্সান্দ্রিয়া			الکزاندریا		अलेक्सांद्रिया		アレクサンドリア	Александрия		الیکساندریا	亚历山德里亚
1159114313	RO	Dâmbovita	44.93800	25.45900	Europe/Bucharest	88435	Târgoviște	ترجوفيشت	টারগোভিস্তে	Tergowisch		تیرگوویشته		तारगोविस्टे		トゥルゴヴィシュテ	Тырговиште		تیرگوویشتے	特尔戈维什泰
1159114333	RO	Giurgiu	43.90181	25.96633	Europe/Bucharest	69067	Giurgiu	جورجيو	জুয়রিজু			جورجی		जियूर्जियु		ジュルジュ	Джурджу	Yergöğü	جیورجو	久尔久
1159114405	RO	Ialomita	44.57000	27.38200	Europe/Bucharest	52693	Slobozia	سلوبوزيا	স্লোবোজিয়া			سلوبوزیا		स्लोबोज़िया		スロボジア	Слобозия		سلوبوزیا	斯洛博齐亚
1159114421	SY	Dar`a	32.62500	36.10500		146481	Daraa	درعا	দাঁরা			درعا	Deraa	दारा		ダルアー	Даръа	Dera	درعا	德拉
1159114441	CH	Jura	47.37000	7.34500	Europe/Zurich	11315	Delémont	دوليمو	দেলেমঁ	Delsberg		دلمون		डेलेमोंटे		ドレモン	Делемон		دیلیمون	德莱蒙
1159114457	CH	Neuchâtel	46.99900	6.92300	Europe/Zurich	31270	Neuchâtel	نوشاتيل	নিউক্যাটেল	Neuenburg		نوشاتل		न्युकेटेल		ヌーシャテル	Невшатель		نوشاتل	纳沙泰尔
1159114477	CH	Aargau	47.39000	8.03400	Europe/Zurich	15501	Aarau	أراو	আরাউ			ارو		आरू		アーラウ	Арау		آراو	阿劳
1159114501	CH	Nidwalden	46.95000	8.38330	Europe/Zurich	7475	Stans	ستانس	স্			ستان		स्टेंस		シュタンス	Штанс		شتانس	施坦斯
1159114521	CH	Valais	46.23900	7.35400	Europe/Zurich	28045	Sion	سيون	সাইয়ন	Sitten		سیون		सीऑन		シオン	Сьон		سیون	锡永
1159114539	CH	Appenzell Ausserrhoden	47.38330	9.28330	Europe/Zurich	15438	Herisau	هيراسايو	হেরিসাউ			اریزو		हेरिसॉ		ヘリザウ	Херизау		ہیریساو	黑里绍
1159114557	CH	Sankt Gallen	47.42300	9.36200	Europe/Zurich	70572	St. Gallen	سانت غالن	সেন্ট গ্যালেন		San Galo	سنگلان	Saint-Gall	सेंट गैलेन		ザンクト・ガレン	Санкт-Галлен		سانکت گالن	圣加仑
1159114577	CH	Ticino	46.19700	9.02000	Europe/Zurich	16572	Bellinzona	بيلينزونا	বেলিনজোনা			بلانزونا	Bellinzone	बेलिंज़ोआ		ベッリンツォーナ	Беллинцона		بیلنزونا	贝林佐纳
1159114593	CH	Glarus	47.05000	9.06670	Europe/Zurich	5681	Glarus	غلروس	গ্লারুস		Glaris	گلرو	Glaris Centre	ग्लेरुस		グラールス	Гларус		گلاروس	格拉魯斯
1159114605	CH	Schaffhausen	47.70600	8.63300	Europe/Zurich	33863	Schaffhausen	شافهاوزن	শ্যফাউসেন			شفوزان	Schaffhouse	शैफ़हॉज़ेन		シャフハウゼン	Шаффхаузен		شافہاوزن	沙夫豪森
1159114627	CH	Schwyz	47.02000	8.64800	Europe/Zurich	14177	Schwyz	شويز	শ্যয়েজ			شوئیز	Schwytz	श्वेज़		シュヴィーツ	Швиц		شویتس	施维茨
1159114649	CH	Thurgau	47.55262	8.90489	Europe/Zurich	21979	Frauenfeld	فراونفيلد	ফ্রউএনফেল্ড			فروآنفلد		फ़्रौएनफ़ेल्ड		フラウエンフェルト	Фрауэнфельд		فراونفیلد	弗劳恩费尔德
1159114659	CH	Uri	46.87900	8.63800	Europe/Zurich	8678	Altdorf	ألتدورف	আলডর্ফ			الدورف		आल्टडॉर्फ़		アルトドルフ	Альтдорф		الدورف	阿尔特多夫
1159114687	CH	Zug	47.17900	8.48700	Europe/Zurich	23435	Zug	زوغ	জুগ			زوگ	Zoug	ज़ग		ツーク	Цуг		تسوگ	楚格
1159114705	SE	Dalarna	60.61300	15.64701	Europe/Stockholm	36477	Falun	فالون	ফালুন			فالون		फालुन		ファールン	Фалун		فالون	法倫
1159114723	SE	Södermanland	58.75199	16.99608	Europe/Stockholm	27582	Nyköping	نوشبينغ	নিশ্যাপিং			نیشوپینگ		निशोपिंग		ニーシェピング	Нючёпинг		نیشوبنگ	尼雪平
1159114733	SE	Västernorrland	62.63400	17.93400	Europe/Stockholm	17016	Härnösand	هارنوساند	হ্যারনেস্যান্ত			هرنوسند		हारनोसैंड		ヘーノーサンド	Хернёсанд		ہارنوسانڈ	海讷桑德
1159114749	SE	Blekinge	56.16278	15.59075		35212	Karlskrona	كارلسكرونا	কার্লসকোনা			کلسکرونا		कार्ल्सक्रोना		カールスクルーナ	Карлскруна		کارلسکرونا	卡尔斯克鲁纳
1159114767	RO	Alba	46.07700	23.58000	Europe/Bucharest	66085	Alba Iulia	ألبا يوليا	আলবা লুলিয়া			البا لولیا		आल्ब यूलिया		アルバ・ユリア	Алба-Юлия		البا یولیا	阿尔巴尤利亚
1159114783	RO	Bistrita-Nasaud	47.13800	24.51300	Europe/Bucharest	81318	Bistrița	بيستريتسا	বিস্ত্রিতা	Bistritz		بیستریتسا		बिस्तरिता		ビストリツァ	Бистрица		بیستریتسا	比斯特里察
1159114801	RO	Hunedoara	45.88332	22.91667	Europe/Bucharest	67802	Deva	ديفا	দেভা			دوا		देवा		デヴァ	Дева		دیوا	德瓦
1159114819	RO	Salaj	47.17500	23.06301	Europe/Bucharest	63232	Zalău	زالاو	জালৌ	Zillenmarkt		زلئو		ज़ूलाओ		ザラウ	Залэу		زالیو	札勒乌
1159114839	RO	Satu Mare	47.79200	22.88500	Europe/Bucharest	112490	Satu Mare	ساتو ماري	সাতু মারে	Sathmar		ستو ماره		सातु मारे		サトゥ・マーレ	Сату-Маре		ساتو مارے	萨图马雷
